name,address,coordinates
Each,Holland Village MRT Holland Avenue #B1-12 Singapore 278995,"1.31224029336003,103.796399132045"
Each,Senja-Cashew CC Bukit Panjang Road #1-3 Singapore 679910,"1.38158679008907,103.76465958417"
LiHo ,Far East Plaza Scotts Road #1-16F Singapore 228213,"1.30724674254065,103.833664939623"
LiHo ,my Village @ Serangoon Gardens Maju Avenue #1-4 Singapore 556676,"1.36015549781107,103.871325241317"
LiHo ,Wisma Atria Orchard Road #B1-3 Singapore 238877,"1.30369890150462,103.833189600965"
LiHo ,Eastpoint Mall Simei Street 6 #1-K1 Singapore 528833,"1.34270618643901,103.953024503826"
LiHo ,Eunos MRT Eunos Crescent #1-5 Singapore 409423,"1.31972715478908,103.90310026327"
LiHo ,Tampines Hub Tampines Avenue 4 #1-K1 Singapore 528523,"1.35349615471814,103.939683594446"
LiHo ,112 Katong East Coast Road #B1-2A Singapore 428802,"1.30522305583341,103.905043934283"
LiHo ,Tampines Mall Tampines Central 5 #B1-K5 Singapore 529510,"1.35267231590699,103.944387987324"
LiHo ,Bedok Mall New Upper Changi Road #B2-K16 Singapore 467360,"1.3247720681702,103.929267656464"
LiHo ,White Sands Pasir Ris Central Street 3 #1-12A Singapore 518457,"1.3724498161424,103.949715702336"
LiHo ,Changi City Point Changi Business Park Central 1 #B1-41 Singapore 486038,"1.33432515600982,103.962389303195"
LiHo ,"T3 Airport Airport Boulevard, Arrival hall #1-23 Singapore 819663","1.35437073617361,103.985169653268"
LiHo ,T4 Airport Airport Boulevard #1-8 Singapore 819665,"1.33800813358939,103.983482808095"
LiHo ,Clementi Mall Commonwealth Avenue West #B1-K6 Singapore 129588,"1.31485321802259,103.764248205662"
LiHo ,West Coast Plaza West Coast Road #B1-54 Singapore 127371,"1.30358268148237,103.765284520206"
LiHo ,Red Hill MRT Tiong Bahru Road #1-8 Singapore 158792,"1.28963453066532,103.816740971174"
LiHo ,IMM Building Jurong East Street 21 #1-K12 Singapore 609601,"1.33489843717477,103.7467344968"
LiHo ,Jcube Jurong East Central 1 #3-13 Singapore 609731,"1.33326818684719,103.740176740726"
LiHo ,JEM Jurong Gateway Road #B1-30 Singapore 608549,"1.33320021038331,103.743170436293"
LiHo ,Bugis + Victoria Street #3-29 Singapore 188067,"1.29966015870599,103.853518086357"
LiHo ,Bugis Street New Bugis Street CYFL4 #- Singapore 188867,"1.30053390431789,103.854830942329"
LiHo ,Bugis DTL Rochor Road #B2-7A Singapore 188476,"1.29931349494972,103.857125962534"
LiHo ,V Hotel Lavender Jellicoe Road #1-21 Singapore 208767,"1.30780927471219,103.862525582449"
LiHo ,Aljunied MRT Geylang Lorong 25 #1-4 Singapore 388310,"1.31643260261323,103.88290605095"
LiHo ,Orchard Gateway Orchard Road #B2-13 Singapore 238858,"1.30050954183518,103.839224077005"
LiHo ,The CentrePoint Orchard Road #B1-K2 Singapore 238843,"1.30197804535196,103.839758893918"
LiHo ,SMU Stamford Road #1-71 Singapore 178903,"1.29792523861554,103.848850756178"
LiHo ,Peace Centre Sophia Road #1-7 Singapore 228149,"1.30107053315441,103.849176271631"
LiHo ,Scape Orchard Link #2-10 Singapore 237978,"1.30086543417456,103.835700848396"
LiHo ,Cathay Cineleisure Grange Road #B1-6 Singapore 239695,"1.30152101555818,103.836429655709"
LiHo ,Star Vista Vista Exchange Green #B1-39 Singapore 138617,"1.3068488176344,103.788214531337"
LiHo ,Zhong Shan Mall Ah Hood Road #1-9 Singapore 329984,"1.32708484468055,103.846476469277"
LiHo ,Toa Payoh Central Lorong 6 Toa Payoh Central #1-536 Singapore 310190,"1.33297562099035,103.847965425219"
LiHo ,Royal Square Novena Irrawady Road #1-26 Singapore 329566,"1.32057156266634,103.843219262774"
LiHo ,Juction 8 SC Bishan Place #2-18A Singapore 579837,"1.35023942729659,103.848477635059"
LiHo ,Ang Mo Kio HUB Ang Mo Kio Avenue 3 #2-66 Singapore 569933,"1.36924891282021,103.848399227484"
LiHo ,Square 2 Sinaran Drive #1-172 Singapore 307506,"1.32042966145248,103.843892131406"
LiHo ,Greenwich Seletar Road #1-20 Singapore 807011,"1.38739538001147,103.869135982891"
LiHo ,Seletar Mall Sengkang West Avenue #B1-27 Singapore 797653,"1.39139305815613,103.876067657689"
LiHo ,Sun Plaza Sembawang Drive #B1-29 Singapore 757713,"1.44822653184261,103.819462104528"
LiHo ,Northpoint Yishun Avenue 2 #1-17 Singapore 769098,"1.42969847969485,103.835776496688"
Cali @ Rochester, Rochester Drive #1-1 Singapore 138637,"1.30535120421258,103.788347378512"
Soi 47 Thai Food , Toa Payoh Lor 6 #1-130 Singapore 310047,"1.33691029075135,103.85403035693"
Callery's ,Midview City Sin Ming Lane #3-65 Singapore 573968,"1.3580951900464,103.833356051778"
Swee Heng , Tampines St 23 #1-88 Singapore 527201,"1.35292161353158,103.953858338952"
Swee Heng ,Fajar Shopping Center Fajar Road #1-522 Singapore 670445,"1.38358044141428,103.770768312339"
Swee Heng , Jurong East St 24 #1-179 Singapore 600252,"1.34302025996824,103.738115512801"
Swee Heng ,Bukit Panjang Plaza 1 Jelebu Road #1-22B Singapore 677743,"1.38051732815913,103.763961852618"
Swee Heng ,Gek Poh Shopping Centre Jurong West St 75 #1-256 Singapore 640762,"1.34874357157007,103.697732094254"
Swee Heng , Geylang Serai #1-197 Singapore 402001,"1.31672514081205,103.897977415723"
Swee Heng , Canberra Road #1-7 Singapore 750511,"1.45384518348657,103.819543348907"
Swee Heng , Ubi Ave 1 #1-201 Singapore 400306,"1.32987218973972,103.901929741512"
Swee Heng , Bendemeer Road #1-637 Singapore 330027,"1.31883815297607,103.862815829363"
Swee Heng ,Boon Lay Shopping Centre Boon Lay Place #1-158 Singapore 640221,"1.34634818389509,103.712429322544"
Swee Heng , Teban Garden Road #1-310 Singapore 600037,"1.32052026565978,103.742651514806"
Swee Heng , Woodlands Ave 6 #1-12 Singapore 731678,"1.44041529803397,103.801489472558"
Swee Heng ,Vista Point Woodlands Drive 44 #1-19 Singapore 730548,"1.4308400663363,103.793416336246"
Swee Heng ,Rivervale Plaza N0. 118 Rivervale Drive #1-17 Singapore 540118,"1.38493202032928,103.901558027564"
Swee Heng , Choa Chu Kang Ave 1 #B1-19 Singapore 680253,"1.37743962557459,103.744383225802"
Swee Heng , Jurong West St 92 #1-186 Singapore 640960,"1.34138530338798,103.691459648155"
Swee Heng , Bukit Batok St 13 #1-372 Singapore 650372,"1.35866916398458,103.751213746826"
Swee Heng ,Hougang Capeview Upper Serangoon View #2-16 Singapore 530476,"1.3774300626136,103.903712872728"
Swee Heng , Jurong West St 41 #1-98 Singapore 640495,"1.34969073138906,103.724362350046"
Swee Heng , Jurong West St 51 #1-243 Singapore 640504,"1.34982759663484,103.718843758169"
Swee Heng ,Waterway Terrace Punggol Walk #1-306 Singapore 822308,"1.40776677168871,103.898878690366"
Swee Heng ,888 Plaza Woodlands Drive 50 #1-747 Singapore 730888,"1.43767919710846,103.795136736247"
Swee Heng ,Woodland Mart Woodlands Ave 6 #1-28 Singapore 730768,"1.44562289934866,103.798140996577"
Swee Heng , Compassvale Drive #1-5 Singapore 543215,"1.38977026089499,103.892787162284"
Swee Heng , Yishun Ave 4 #4-3 Singapore 760507,"1.41517633591779,103.839830388972"
Swee Heng , Choa Chu Kang Ave 1 #1-3 Singapore 680818,"1.37802616114923,103.748826773909"
Swee Heng ,Heatbeat @ Bedok Bedok North St 1 #1-21 Singapore 469662,"1.32698498848448,103.931620621577"
The Coffee Bean & Tea Leaf ,Parkway Parade Marine Parade Road #B1-83H Singapore 449269,"1.30119130748691,103.905113592255"
The Coffee Bean & Tea Leaf ,Tampines 1 Tampines Central 1 #3-K3 Singapore 529536,"1.35431555986081,103.945019461564"
The Coffee Bean & Tea Leaf ,Singapore Post Eunos Road #1-144 Singapore 408600,"1.31885610260134,103.894067163693"
The Coffee Bean & Tea Leaf ,Victoria Street Victoria Street #1-6 Singapore 188067,"1.29966015870599,103.853518086357"
The Coffee Bean & Tea Leaf ,Esplanade Mall Raffles Avenue #1-2 Singapore 39802,"1.28950955302129,103.855665762299"
The Coffee Bean & Tea Leaf ,Orchard Road Orchard Road #1-45 Singapore 238884,"1.3061957946135,103.8285090172"
The Coffee Bean & Tea Leaf ,ION Orchard Orchard Turn #B1-12 Singapore 238801,"1.30403577030597,103.831395131817"
The Coffee Bean & Tea Leaf ,Marina Square Raffles Boulevard #2-103A Singapore 39594,"1.29145525906521,103.857007341008"
The Coffee Bean & Tea Leaf ,Millenia Walk Raffles Boulevard #1-106 Singapore 39596,"1.29296503959681,103.85934397868"
The Coffee Bean & Tea Leaf ,Suntec City Mall Temasek Boulevard #2-603 Singapore 38983,"1.29487904117327,103.857675497949"
The Coffee Bean & Tea Leaf ,The Centrepoint Orchard Road #1-33C Singapore 238843,"1.30197804535196,103.839758893918"
The Coffee Bean & Tea Leaf ,Tiong Bahru Plaza Tiong Bahru Road #1-112 Singapore 168732,"1.28646345318687,103.826935084287"
The Coffee Bean & Tea Leaf ,Plaza Singapura Orchard Road #5-20 Singapore 238839,"1.3007475429726,103.845047622213"
The Coffee Bean & Tea Leaf ,Orchard Link Orchard Link #2-39 Singapore 237978,"1.30086543417456,103.835700848396"
The Coffee Bean & Tea Leaf ,Great World City Kim Seng Promenade #2-K101 Singapore 237994,"1.29380234644512,103.83175791999"
The Coffee Bean & Tea Leaf ,Guthrie House Fifth Avenue #1-4 Singapore 268802,"1.33081740087424,103.795692355521"
The Coffee Bean & Tea Leaf ,Jurong Point Jurong West Central #1-16E Singapore 648886,"1.33983015257941,103.70646088413"
The Coffee Bean & Tea Leaf ,Harbourfront Centre Maritime Square #2-124 Singapore 99253,"1.26206336360052,103.818625592652"
The Coffee Bean & Tea Leaf ,Century Square Tampines Central 5 #1-19 Singapore 529509,"1.3522780323167,103.943727696927"
The Coffee Bean & Tea Leaf ,Changi Business Park Changi Business Park Central 1 #1-41 Singapore 486038,"1.33432515600982,103.962389303195"
The Coffee Bean & Tea Leaf ,Downtown East Pasir Ris Close #2-106 Singapore 519599,"1.37714073427961,103.953599086806"
The Coffee Bean & Tea Leaf ,Kallang Wave Mall Stadium Place #1-44 Singapore 397628,"1.30384326764684,103.872750711332"
The Coffee Bean & Tea Leaf ,Kallang Leisure Park Stadium Walk #1-9 Singapore 397693,"1.30222177114751,103.876152670397"
Each,Bukit Panjang ITH Petir Road #1-61 Singapore 678270,"1.37843100797128,103.762842797099"
Each,One North MRT Ayer Rajah Avenue #B2-1 Singapore 138647,"1.29968953177957,103.787412795724"
Each,ITE College West Choa Chu Kang Grove #5-1 Singapore 688236,"1.37502493396043,103.752112715995"
Each,Nanyang Polytechnic Ang Mo Kio Avenue 8 #- Singapore 569830,"1.38034090667761,103.848083335838"
Each,Junction 9 Yishun Avenue 9 #2-59 Singapore 768897,"1.43303197270061,103.84160082548"
Each,Wisteria Mall Yishun Ring Road #1-22 Singapore 768698,"1.41799925556566,103.841236459776"
Each,E! Avenue Pasir Ris Close #2-K2 Singapore 519599,"1.37714073427961,103.953599086806"
Each,Bedok Point New Upper Changi Road #2-24 Singapore 467351,"1.32496142341111,103.932360135904"
Each,Ng Teng Fong Hospital Jurong East Street 21 #2-27 Singapore 609606,"1.33553381915144,103.743865454971"
Each,"Ngee Ann Polytechnic, BLK 1, Library Clementi Road #- Singapore 599489","1.3327625965271,103.771562462036"
Each,National Junior College Hillcrest Road #- Singapore 288913,"1.33029290924688,103.804110914681"
Each,SIT@NP Building Clementi Road #2- Singapore 599493,"1.3341326014759,103.774389764513"
Each, Tampines Street 43 #1-174 Singapore 520477,"1.36092154836967,103.952892130483"
Each,The Centrepoint Orchard Road #1-K5 Singapore 238843,"1.30197804535196,103.839758893918"
Each,The Poiz Centre Upper Serangoon Road #1-10 Singapore 347697,"1.33130350787971,103.868076454645"
Each, Ubi Ave 1 #1-195 Singapore 400306,"1.32987218973972,103.901929741512"
Each, Yishun Ring Road #1-151 Singapore 760106,"1.4314786095851,103.827452006977"
Each, Yishun Ave 11 #1-347 Singapore 760417,"1.42442095139243,103.846284491372"
Qi Philosophy Caf̩ ,Sky Terrace @ Dawson Dawson Road #1-2 Singapore 142093,"1.29499226786709,103.811796546122"
Fresh Fruit Lab , Changi Road #- Singapore 419818,"1.31866091200931,103.909519134534"
Fresh Fruit Lab , Clementi Road #- Singapore 129754,"1.29308293878982,103.768811106439"
Garden Fresh ,DSTA Depot Road #2-2 Singapore 109679,"1.27946304474776,103.816177233083"
Paik's Bibim ,Bedok Mall New Upper Changi Road #1-95 Singapore 467360,"1.3247720681702,103.929267656464"
Paik's Bibim ,Vivo City Harbourfront Walk #2-125 Singapore 98585,"1.2638958023183,103.821589254908"
Paik's Bibim ,Citylink Mall Raffles Link #B1-19 Singapore 39393,"1.29277772311711,103.854173501478"
Paik's Bibim ,JEM Jurong Gateway Road #B1-K2 Singapore 608549,"1.33320021038331,103.743170436293"
Paik's Bibim ,Mapletree Business City 2 Pasir Panjang Road #2-39 Singapore 117383,"1.27576572885672,103.799569270846"
Paik's Bibim ,Tiong Bahru Plaza Tiong Bahru Road #2-111 Singapore 168732,"1.28646345318687,103.826935084287"
Paik's Bibim ,NTU Northspine Plaza Nanyang Avenue #1-15 Singapore 639798,"1.34676465089635,103.678818138199"
Waterbath Chef ,West Coast Plaza West Coast Road #B1-57 Singapore 127371,"1.30358268148237,103.765284520206"
iTea , Bendemeer Road #1-595 Singapore 330025,"1.31868506356871,103.862696186322"
iTea , Bukit Batok Street 31 #1-366 Singapore 650372,"1.35866916398458,103.751213746826"
iTea ,Paya Lebar Square Paya Lebar Road #1-50 Singapore 409051,"1.3186757503745,103.892550607124"
iTea , Jurong West Street 51 #1-243 Singapore 640504,"1.34982759663484,103.718843758169"
iTea ,Northpoint City Northpoint Drive #B2-119 Singapore 768019,"1.42803584532257,103.836092102185"
iTea ,NEX Shopping Mall Serangoon Avenue 2 #B2-103 Singapore 556138,"1.35043817177432,103.87170454945"
iTea , Tampines Street 21 #1-K1 Singapore 522201,"1.35345315320907,103.953009922883"
iTea , Tampines Street 81 #- Singapore 521828,"1.34911156742417,103.934285459836"
iTea ,Tanjong Pagar Plaza Tanjong Pagar Plaza #1-52 Singapore 82001,"1.27559619005356,103.842393168675"
iTea , Woodlands Drive 50 #1-747 Singapore 730888,"1.43767919710846,103.795136736247"
iTea ,Elias Mall Elias Road #1-K6 Singapore 510625,"1.37860717814264,103.9419163678"
iTea ,Our Tampines Hub Shopping Mall Tampines Walk #B1-K29 Singapore 528523,"1.35349615471814,103.939683594446"
O'Briens ,Balestier Point Balestier Road #1-3 Singapore 329727,"1.32270445875316,103.851971061405"
O'Briens ,NTU Experimental Medicine Building Nanyang Drive #3- Singapore 636921,"1.34453980115973,103.678391247621"
O'Briens ,Goldbell Tower Scotts Road #1- Singapore 228233,"1.31241395884559,103.837027511718"
Huggs Coffee ,Tan Tock Seng Hospital (TTSH) Jalan Tan Tock Seng #1-2 Singapore 308433,"1.32171597672812,103.845389014275"
Nine Fresh Desserts Taiwan ?? ,HDB HUB Lorong 6 Toa Payoh #1-50 Singapore 310520,"1.33311012302531,103.847431770411"
Nine Fresh Desserts Taiwan ?? , Ang Mo Kio Avenue 8 #1-2533 Singapore 560703,"1.3697752666282,103.84732138939"
Bakery Cuisine Xpress ,Tanjong Pagar MRT Station Maxwell Road #B1-1 Singapore 69119,"1.27651601164547,103.845421811383"
Juz Bread ,Punggol Field Punggol #1-550 Singapore 821106,"1.39660485135292,103.908344136737"
Juz Bread ,Pasir Ris West Plaza Pasir Ris Streeet #1-308 Singapore 510735,"1.37930651729417,103.936272108833"
Juz Bread ,Dover Crescent Dover Crescent #1-95 Singapore 130028,"1.30476356255085,103.781697209464"
Juz Bread ,Pioneer Mall Jurong West Street 61 #1-8 Singapore 640638,"1.34159107979645,103.69702008582"
Juz Bread ,Rivervale Mall Rivervale Drive #1-4 Singapore 540118,"1.38493202032928,103.901558027564"
Juz Bread ,Punggol Central Punggol #1-5 Singapore 820301,"1.40371939094829,103.906138009731"
MK Levure Naturelle ,Alexandra Retail Centre Alexandra Road #1-8 Singapore 119963,"1.27367657754602,103.801126950046"
MK Levure Naturelle ,Kallang Wave Mall Stadium Place #1-30 Singapore 397628,"1.30384326764684,103.872750711332"
MK Levure Naturelle ,Holland Village MRT Station Holland Ave #B1-8 Singapore 278995,"1.31224029336003,103.796399132045"
MK Levure Naturelle ,OUB Centre Raffles Place #B1-23 Singapore 48616,"1.28433993485695,103.850982351781"
MK Levure Naturelle ,Connexis Fusionopolis Way #B2-1 Singapore 138632,"1.29929405573076,103.787404060926"
Rotikek ,Sembawang Shopping Centre Sembawang Road #B1-10 Singapore 758459,"1.44176714768659,103.82449507433"
Rotikek ,Woodlands  MRT Station Woodlands Ave 1 #1-37 Singapore 738343,"1.43681962418173,103.786066806528"
Triplets by Bakery Cuisine ,Singapore General Hospital (SGH) Hospital Drive #1- Singapore 169608,"1.27993968247,103.830721777631"
Triplets by Bakery Cuisine ,Li Ka Shing Library Building Stamford Road #B1-24A Singapore 178901,"1.2966567847865,103.850105819151"
Triplets by Bakery Cuisine ,KK Women's and Children's Hospital (KKH) Bukit Timah Rd #1-23 Singapore 229899,"1.31044852709848,103.84665008136"
Tang Tea House ,Bedok Road Bedok Road #-355-357 Singapore 469545,"1.33160195937386,103.94705921152"
Fitness Ration ,FoodXchange @ Admiralty Admiralty Street #3-31 Singapore 757437,"1.4630356650457,103.814247385919"
Flame Caf̩ ,Centro Bianco Upper Paya Lebar Road #1-1 Singapore 534818,"1.33675762141754,103.8869368656"
Lao Bei Jing ,Velocity @ Novena Square Thomson Road #2-11 Singapore 307683,"1.32021099973819,103.843656770909"
umisushi ,Ang Mo Kio HUB Ang Mo Kio Avenue 3 #B2-11 Singapore 569933,"1.36924891282021,103.848399227484"
umisushi ,Alexandra Retail Centre Alexandra Road #1-22 Singapore 119963,"1.27367657754602,103.801126950046"
umisushi ,Bukit Gombak MRT Bukit Batok West Avenue 5 #1-2 Singapore 659083,"1.35861158203501,103.75179091522"
umisushi ,Changi General Hospital Simei Street 3 #1-4 Singapore 529889,"1.34068473973666,103.949294393687"
umisushi ,Compass One Sengkang Square #B1-49 Singapore 545078,"1.39209415018227,103.894980032554"
umisushi ,Eunos MRT Eunos Crescent #1-12 Singapore 409423,"1.31972715478908,103.90310026327"
umisushi ,Eastpoint Mall Simei Street 6 #B1-K5 Singapore 528833,"1.34270618643901,103.953024503826"
umisushi ,Hougang Mall Hougang Avenue 10 #1-42 Singapore 538766,"1.37231185642959,103.89366161203"
umisushi ,Holland Village MRT Holland Avenue #B1-10 Singapore 278995,"1.31224029336003,103.796399132045"
umisushi , Kallang Bahru #1-451 Singapore 330067,"1.32139446085911,103.869336176869"
umisushi ,Mount Alvernia Hospital Medical Centre B Thomson Road #1-27 Singapore 574623,"1.34180969281167,103.837524328738"
umisushi ,OUB Centre Raffles Place #B1-24 Singapore 48616,"1.28433993485695,103.850982351781"
umisushi ,The Seletar Mall Sengkang West Avenue #B1-9 Singapore 797653,"1.39139305815613,103.876067657689"
umisushi ,313@Somerset Orchard Road #B3-41 Singapore 238895,"1.30138509490104,103.837684358423"
umisushi ,Suntec City Mall Temasek Boulevard #B1-151 Singapore 38983,"1.29487904117327,103.857675497949"
umisushi ,Tan Tock Seng Hospital (TTSH) Jalan Tan Tock Seng #1-9 Singapore 308433,"1.32171597672812,103.845389014275"
umisushi ,NTU Northspine Plaza Nanyang Avenue #NS3-01-19 Singapore 639798,"1.34676465089635,103.678818138199"
umisushi ,Waterway Point Punggol Central #B2-2 Singapore 828761,"1.40653610720599,103.901988174009"
Delcie's ,Bendemeer Ville Whampoa West #1-83 Singapore 330034,"1.32050169447177,103.863341273753"
Kriston Gourmet (Sky Caf̩) ,Bright Vision Hospital Lorong Napiri #5- Singapore 547530,"1.37203700647936,103.878031147538"
The Caffeine Experience ,Tanjong Pagar Xchange Maxwell Road #B1-39 Singapore 69119,"1.27651601164547,103.845421811383"
The Coffee Bean & Tea Leaf ,The Rail Mall Upper Bukit Timah Road #- Singapore 678051,"1.3589716141876,103.767676979294"
